"c","x","y","people","typePoint","point","words","frame","name","date","x2","y2","nx","ny"
0,NA,NA,1,"pose_keypoints",24,"later_than",26,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0.913417,97.2576,82.6414,1,"pose_keypoints",0,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,5.8618,45.9566,0.18536539097635,1.46662777385825
0.846646,91.3958,128.598,1,"pose_keypoints",1,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,0,0,0,0
0.835078,59.1526,129.526,1,"pose_keypoints",2,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-32.2432,-0.927999999999997,-1.02910766699103,-0.0284046388571194
0.730662,51.3184,198.938,1,"pose_keypoints",3,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-40.0774,-70.34,-1.27654424194324,-2.2436105694521
0.74197,38.6113,264.435,1,"pose_keypoints",4,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-52.7845,-135.837,-1.67966224557763,-4.33367334063982
0.793514,122.726,128.561,1,"pose_keypoints",5,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,31.3302,0.0370000000000061,1,0
0.426524,157.88,190.113,1,"pose_keypoints",6,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,66.4842,-61.515,2.12437010118351,-1.96594984052907
0.711311,153.041,180.374,1,"pose_keypoints",7,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,61.6452,-51.776,1.96955116534515,-1.65491677018078
0.470345,91.4216,246.859,1,"pose_keypoints",8,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,0.0258000000000038,-118.261,0.00528125657314781,-3.77467093751375
0.437005,71.8589,248.807,1,"pose_keypoints",9,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-19.5369,-120.209,-0.619050115482263,-3.83611005182626
0.485297,72.8349,336.772,1,"pose_keypoints",10,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-18.5609,-208.174,-0.58458223917351,-6.64382514178494
0,NA,NA,1,"pose_keypoints",11,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0.460586,113.869,246.845,1,"pose_keypoints",12,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,22.4732,-118.247,0.721759758899189,-3.77507022333337
0.436582,109.024,334.821,1,"pose_keypoints",13,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,17.6282,-206.223,0.570432615456641,-6.58291699404319
0,NA,NA,1,"pose_keypoints",14,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0.948321,89.4972,74.752,1,"pose_keypoints",15,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-1.89859999999999,53.846,-0.0626294502453589,1.7187351912742
0.904701,104.109,74.8205,1,"pose_keypoints",16,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,12.7132,53.7775,0.403754462893822,1.71599801740407
0.8782,79.6737,75.7563,1,"pose_keypoints",17,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-11.7221,52.8417,-0.376139343311983,1.68705010359661
0.648162,111.911,80.6334,1,"pose_keypoints",18,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,20.5152,47.9646,0.65299882605081,1.53016702872743
0,NA,NA,1,"pose_keypoints",19,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",20,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",21,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",22,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",23,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",24,"later_than",27,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0.909748,97.2444,82.6385,1,"pose_keypoints",0,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,5.8456,45.9605,0.185017872095584,1.46700450092414
0.847384,91.3988,128.599,1,"pose_keypoints",1,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,0,0,0,0
0.838756,59.1551,129.52,1,"pose_keypoints",2,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-32.2437,-0.921000000000021,-1.02929074169224,-0.0282840688896637
0.738278,51.3189,198.939,1,"pose_keypoints",3,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-40.0799,-70.34,-1.27704215540313,-2.24409039899877
0.741751,38.6195,263.487,1,"pose_keypoints",4,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-52.7793,-134.888,-1.68021133694805,-4.30423023043887
0.794223,122.724,128.565,1,"pose_keypoints",5,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,31.3252,0.0339999999999918,1,0
0.504171,157.868,190.118,1,"pose_keypoints",6,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,66.4692,-61.519,2.12404231659587,-1.96618752438178
0.715861,153.958,181.329,1,"pose_keypoints",7,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,62.5592,-52.73,1.99891800474179,-1.68547888639693
0.474861,91.4154,247.818,1,"pose_keypoints",8,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,0.0166000000000111,-119.219,0.00466075423353042,-3.80585466224139
0.430368,70.8922,248.809,1,"pose_keypoints",9,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-20.5066,-120.21,-0.650471489354532,-3.83677946092481
0.489122,72.8302,336.776,1,"pose_keypoints",10,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-18.5686,-208.177,-0.585556317783167,-6.64503629937543
0,NA,NA,1,"pose_keypoints",11,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0.463298,113.871,246.851,1,"pose_keypoints",12,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,22.4722,-118.252,0.721482255219651,-3.77576297666663
0.438865,109.019,335.794,1,"pose_keypoints",13,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,17.6202,-207.195,0.569672596334009,-6.6149416082986
0,NA,NA,1,"pose_keypoints",14,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0.948541,89.4913,73.855,1,"pose_keypoints",15,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-1.9075,54.744,-0.0627903670053902,1.74767072109606
0.904997,104.103,74.818,1,"pose_keypoints",16,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,12.7042,53.781,0.40369547964779,1.7164223805017
0.881006,79.6817,74.8352,1,"pose_keypoints",17,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-11.7171,53.7638,-0.375910400004151,1.71671947676631
0.666284,111.907,80.6331,1,"pose_keypoints",18,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,20.5082,47.9659,0.653025758195175,1.53051527601488
0,NA,NA,1,"pose_keypoints",19,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",20,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",21,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",22,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",23,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",24,"later_than",28,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0.913495,97.2306,82.6222,1,"pose_keypoints",0,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,5.8359,46.8738,0.142193841913569,1.49220025674598
0.850717,91.3947,129.496,1,"pose_keypoints",1,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,0,0,0,0
0.837763,59.1522,129.525,1,"pose_keypoints",2,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-32.2425,-0.0289999999999964,-1.03018561190207,0.0295282536759428
0.725634,51.3212,197.977,1,"pose_keypoints",3,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-40.0735,-68.481,-1.21574510026503,-2.15025459586183
0.736544,38.6151,263.475,1,"pose_keypoints",4,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-52.7796,-133.979,-1.55986410104474,-4.2310463711059
0.795426,122.719,128.57,1,"pose_keypoints",5,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,31.3243,0.926000000000016,1,0
0.475827,155.942,188.183,1,"pose_keypoints",6,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,64.5473,-58.687,2.11784980497291,-1.93613676664458
0.725288,153.017,179.392,1,"pose_keypoints",7,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,61.6223,-49.896,2.01608655054467,-1.65248373134609
0.469253,91.3997,247.83,1,"pose_keypoints",8,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,0.00499999999999545,-118.334,0.111932906416336,-3.78101505448938
0.423962,70.8692,249.78,1,"pose_keypoints",9,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-20.5255,-120.284,-0.542216154544953,-3.82392927666034
0.488105,72.8198,338.715,1,"pose_keypoints",10,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-18.5749,-209.219,-0.395886413974347,-6.66742462499273
0,NA,NA,1,"pose_keypoints",11,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0.459008,113.864,247.814,1,"pose_keypoints",12,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,22.4693,-118.318,0.82969755583429,-3.80172262226778
0.424712,109.018,335.792,1,"pose_keypoints",13,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,17.6233,-206.296,0.757958256893812,-6.60822011492304
0,NA,NA,1,"pose_keypoints",14,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0.950913,89.4808,73.8425,1,"pose_keypoints",15,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-1.9139,55.6535,-0.113720845001244,1.7800495303158
0.905674,104.098,74.817,1,"pose_keypoints",16,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,12.7033,54.679,0.354248691663728,1.73510551589403
0.88063,79.6803,74.8493,1,"pose_keypoints",17,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-11.7144,54.6467,-0.425915637302551,1.75713736237177
0.719362,111.904,80.676,1,"pose_keypoints",18,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,20.5093,48.82,0.609200315994629,1.54052542299075
0,NA,NA,1,"pose_keypoints",19,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",20,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",21,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",22,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",23,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",24,"later_than",29,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0.90456,96.3143,82.6043,1,"pose_keypoints",0,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,4.9182,45.9967,0.155520980015845,1.46835675130307
0.851845,91.3961,128.601,1,"pose_keypoints",1,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,0,0,0,0
0.84258,59.1447,129.521,1,"pose_keypoints",2,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-32.2514,-0.919999999999987,-1.02964678849554,-0.0283204819237696
0.738202,51.3078,197.969,1,"pose_keypoints",3,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-40.0883,-69.368,-1.2776195567355,-2.21337518395067
0.743446,37.6604,263.464,1,"pose_keypoints",4,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-53.7357,-134.863,-1.71119801934943,-4.30396117934675
0.798867,122.718,128.569,1,"pose_keypoints",5,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,31.3219,0.0320000000000107,1,0
0.428658,153.967,184.287,1,"pose_keypoints",6,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,62.5709,-55.686,1.9994909931007,-1.77990427502097
0.715225,153.974,181.33,1,"pose_keypoints",7,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,62.5779,-52.729,1.99961802839899,-1.68549761594631
0.483018,91.4011,247.82,1,"pose_keypoints",8,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,0.00499999999999545,-119.219,0.0040482905209232,-3.80625471460214
0.438477,70.872,249.77,1,"pose_keypoints",9,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-20.5241,-121.169,-0.65131199123852,-3.86784192581805
0.489781,72.8228,336.773,1,"pose_keypoints",10,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-18.5733,-208.172,-0.586191781712298,-6.64561351204701
0,NA,NA,1,"pose_keypoints",11,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0.470326,113.86,246.847,1,"pose_keypoints",12,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,22.4639,-118.246,0.721052347618374,-3.77592271462216
0.447977,109,333.853,1,"pose_keypoints",13,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,17.6039,-205.252,0.568727126185823,-6.55356792748965
0,NA,NA,1,"pose_keypoints",14,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0.945787,89.473,73.8195,1,"pose_keypoints",15,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-1.92310000000001,54.7815,-0.0631848499515241,1.74904849051936
0.90808,104.086,74.7924,1,"pose_keypoints",16,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,12.6899,53.8086,0.403389949671683,1.71751048057782
0.885908,79.6866,74.8356,1,"pose_keypoints",17,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-11.7095,53.7654,-0.375597957576186,1.7169271064221
0.744492,111.914,80.66,1,"pose_keypoints",18,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,20.5179,47.941,0.653502580349666,1.52992276705528
0,NA,NA,1,"pose_keypoints",19,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",20,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",21,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",22,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",23,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",24,"later_than",30,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0.899402,96.3043,82.5864,1,"pose_keypoints",0,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,5.8152,46.0116,0.179094177792617,1.4280928696445
0.849562,90.4891,128.598,1,"pose_keypoints",1,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,0,0,0,0
0.837669,59.1431,129.524,1,"pose_keypoints",2,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-31.346,-0.925999999999988,-0.973000416127179,-0.027777953266467
0.746614,51.301,197.975,1,"pose_keypoints",3,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-39.1881,-69.377,-1.21432083914467,-2.15236246994861
0.747993,37.6543,263.456,1,"pose_keypoints",4,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-52.8348,-134.858,-1.63591672221257,-4.18457454981667
0.800299,122.704,128.566,1,"pose_keypoints",5,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,32.2149,0.0320000000000107,1,0
0.35214,146.155,170.608,1,"pose_keypoints",6,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,55.6659,-42.01,1.72925213877805,-1.30577267253479
0,NA,NA,1,"pose_keypoints",7,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0.484631,91.3953,247.812,1,"pose_keypoints",8,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,0.906200000000013,-119.214,0.031805771711748,-3.70061734739809
0.442507,69.9187,248.8,1,"pose_keypoints",9,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-20.5704,-120.202,-0.634831088276991,-3.73062419579682
0.499044,72.8122,335.794,1,"pose_keypoints",10,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-17.6769,-207.196,-0.54232989726181,-6.43114352188856
0,NA,NA,1,"pose_keypoints",11,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0.473484,112.954,246.845,1,"pose_keypoints",12,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,22.4649,-118.247,0.700991791900941,-3.67126490342484
0.451935,108.996,333.853,1,"pose_keypoints",13,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,18.5069,-205.255,0.580812116181193,-6.37200754892046
0,NA,NA,1,"pose_keypoints",14,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0.951598,89.4776,73.8062,1,"pose_keypoints",15,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-1.0115,54.7918,-0.0330880227837675,1.70085453677426
0.902933,103.152,74.7808,1,"pose_keypoints",16,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,12.6629,53.8172,0.391416836525146,1.67017978206455
0.889614,79.6872,74.8251,1,"pose_keypoints",17,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-10.8019,53.7729,-0.336965966099788,1.66952816587713
0.762826,110.967,80.6597,1,"pose_keypoints",18,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,20.4779,47.9383,0.634187957954424,1.48744854043767
0,NA,NA,1,"pose_keypoints",19,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",20,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",21,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",22,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",23,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",24,"later_than",31,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0.898334,96.2963,81.6686,1,"pose_keypoints",0,"later_than",32,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,5.8081,46.9284,0.178789848778314,1.45646060238727
0.848616,90.4882,128.597,1,"pose_keypoints",1,"later_than",32,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,0,0,0,0
0.837475,59.1357,129.525,1,"pose_keypoints",2,"later_than",32,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-31.3525,-0.927999999999997,-0.973143898043479,-0.0278080458445453
0.767308,50.398,198.921,1,"pose_keypoints",3,"later_than",32,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-40.0902,-70.324,-1.24215342275428,-2.18156393363242
0.749908,37.65,262.526,1,"pose_keypoints",4,"later_than",32,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-52.8382,-133.929,-1.63582573193826,-4.1554411906473
0.801388,122.705,128.564,1,"pose_keypoints",5,"later_than",32,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,32.2168,0.0330000000000155,1,0
0.390449,145.209,169.611,1,"pose_keypoints",6,"later_than",32,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,54.7208,-41.014,1.69982333814617,-1.27480364810158
0.717674,153.015,179.405,1,"pose_keypoints",7,"later_than",32,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,62.5268,-50.808,1.94243093094669,-1.57905503404191
0.477287,91.4041,247.827,1,"pose_keypoints",8,"later_than",32,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,0.915899999999993,-119.23,0.0322201337783836,-3.70089714882964
0.438005,70.8751,249.775,1,"pose_keypoints",9,"later_than",32,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-19.6131,-121.178,-0.604932723759724,-3.76070985386866
0.489766,72.8152,335.792,1,"pose_keypoints",10,"later_than",32,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,-17.673,-207.195,-0.541977674626918,-6.43071672967946
0,NA,NA,1,"pose_keypoints",11,"later_than",32,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,NA,NA,NA,NA
0.468795,113.861,247.813,1,"pose_keypoints",12,"later_than",32,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than",2015-03-26,23.3728,-119.216,0.729275993507009,-3.70117659444097
